"No";"Suhu";"Lembab";"Kenyamanan"
776;7;68;"Kurang Nyaman"
777;7;69;"Kurang Nyaman"
778;7;70;"Kurang Nyaman"
779;7;71;"Kurang Nyaman"
780;7;72;"Kurang Nyaman"
781;7;73;"Kurang Nyaman"
782;7;74;"Kurang Nyaman"
783;7;75;"Kurang Nyaman"
784;7;76;"Kurang Nyaman"
785;7;77;"Kurang Nyaman"
786;7;78;"Kurang Nyaman"
787;7;79;"Kurang Nyaman"
788;7;80;"Kurang Nyaman"
789;7;81;"Kurang Nyaman"
790;7;82;"Kurang Nyaman"
791;7;83;"Kurang Nyaman"
792;7;84;"Kurang Nyaman"
793;7;85;"Kurang Nyaman"
794;7;86;"Kurang Nyaman"
795;7;87;"Kurang Nyaman"
796;7;88;"Kurang Nyaman"
797;7;89;"Kurang Nyaman"
798;7;90;"Kurang Nyaman"
799;7;91;"Kurang Nyaman"
800;7;92;"Kurang Nyaman"
801;7;93;"Kurang Nyaman"
802;7;94;"Kurang Nyaman"
803;7;95;"Kurang Nyaman"
804;7;96;"Kurang Nyaman"
805;7;97;"Kurang Nyaman"
806;7;98;"Kurang Nyaman"
807;7;99;"Kurang Nyaman"
808;7;100;"Kurang Nyaman"
809;8;0;"Tidak Nyaman"
810;8;1;"Tidak Nyaman"
811;8;2;"Tidak Nyaman"
812;8;3;"Tidak Nyaman"
813;8;4;"Tidak Nyaman"
814;8;5;"Tidak Nyaman"
815;8;6;"Tidak Nyaman"
816;8;7;"Tidak Nyaman"
817;8;8;"Tidak Nyaman"
818;8;9;"Tidak Nyaman"
819;8;10;"Tidak Nyaman"
820;8;11;"Tidak Nyaman"
821;8;12;"Tidak Nyaman"
822;8;13;"Tidak Nyaman"
823;8;14;"Tidak Nyaman"
824;8;15;"Tidak Nyaman"
825;8;16;"Tidak Nyaman"
826;8;17;"Tidak Nyaman"
827;8;18;"Tidak Nyaman"
828;8;19;"Tidak Nyaman"
829;8;20;"Tidak Nyaman"
830;8;21;"Tidak Nyaman"
831;8;22;"Tidak Nyaman"
832;8;23;"Tidak Nyaman"
833;8;24;"Tidak Nyaman"
834;8;25;"Tidak Nyaman"
835;8;26;"Tidak Nyaman"
836;8;27;"Tidak Nyaman"
837;8;28;"Tidak Nyaman"
838;8;29;"Tidak Nyaman"
839;8;30;"Tidak Nyaman"
840;8;31;"Tidak Nyaman"
841;8;32;"Tidak Nyaman"
842;8;33;"Tidak Nyaman"
843;8;34;"Tidak Nyaman"
844;8;35;"Tidak Nyaman"
845;8;36;"Tidak Nyaman"
846;8;37;"Tidak Nyaman"
847;8;38;"Tidak Nyaman"
848;8;39;"Tidak Nyaman"
849;8;40;"Tidak Nyaman"
850;8;41;"Tidak Nyaman"
851;8;42;"Tidak Nyaman"
852;8;43;"Tidak Nyaman"
853;8;44;"Tidak Nyaman"
854;8;45;"Tidak Nyaman"
855;8;46;"Tidak Nyaman"
856;8;47;"Tidak Nyaman"
857;8;48;"Tidak Nyaman"
858;8;49;"Tidak Nyaman"
859;8;50;"Tidak Nyaman"
860;8;51;"Tidak Nyaman"
861;8;52;"Tidak Nyaman"
862;8;53;"Tidak Nyaman"
863;8;54;"Tidak Nyaman"
864;8;55;"Tidak Nyaman"
865;8;56;"Tidak Nyaman"
866;8;57;"Tidak Nyaman"
867;8;58;"Tidak Nyaman"
868;8;59;"Tidak Nyaman"
869;8;60;"Tidak Nyaman"
870;8;61;"Tidak Nyaman"
871;8;62;"Tidak Nyaman"
872;8;63;"Kurang Nyaman"
873;8;64;"Kurang Nyaman"
874;8;65;"Kurang Nyaman"
875;8;66;"Kurang Nyaman"
876;8;67;"Kurang Nyaman"
877;8;68;"Kurang Nyaman"
878;8;69;"Kurang Nyaman"
879;8;70;"Kurang Nyaman"
880;8;71;"Kurang Nyaman"
881;8;72;"Kurang Nyaman"
882;8;73;"Kurang Nyaman"
883;8;74;"Kurang Nyaman"
884;8;75;"Kurang Nyaman"
885;8;76;"Kurang Nyaman"
886;8;77;"Kurang Nyaman"
887;8;78;"Kurang Nyaman"
888;8;79;"Kurang Nyaman"
889;8;80;"Kurang Nyaman"
890;8;81;"Kurang Nyaman"
891;8;82;"Kurang Nyaman"
892;8;83;"Kurang Nyaman"
893;8;84;"Kurang Nyaman"
894;8;85;"Kurang Nyaman"
895;8;86;"Kurang Nyaman"
896;8;87;"Kurang Nyaman"
897;8;88;"Kurang Nyaman"
898;8;89;"Kurang Nyaman"
899;8;90;"Kurang Nyaman"
900;8;91;"Kurang Nyaman"
901;8;92;"Kurang Nyaman"
902;8;93;"Kurang Nyaman"
903;8;94;"Kurang Nyaman"
904;8;95;"Kurang Nyaman"
905;8;96;"Kurang Nyaman"
906;8;97;"Kurang Nyaman"
907;8;98;"Kurang Nyaman"
908;8;99;"Kurang Nyaman"
909;8;100;"Kurang Nyaman"
910;9;0;"Tidak Nyaman"
911;9;1;"Tidak Nyaman"
912;9;2;"Tidak Nyaman"
913;9;3;"Tidak Nyaman"
914;9;4;"Tidak Nyaman"
915;9;5;"Tidak Nyaman"
916;9;6;"Tidak Nyaman"
917;9;7;"Tidak Nyaman"
918;9;8;"Tidak Nyaman"
919;9;9;"Tidak Nyaman"
920;9;10;"Tidak Nyaman"
921;9;11;"Tidak Nyaman"
922;9;12;"Tidak Nyaman"
923;9;13;"Tidak Nyaman"
924;9;14;"Tidak Nyaman"
925;9;15;"Tidak Nyaman"
926;9;16;"Tidak Nyaman"
927;9;17;"Tidak Nyaman"
928;9;18;"Tidak Nyaman"
929;9;19;"Tidak Nyaman"
930;9;20;"Tidak Nyaman"
931;9;21;"Tidak Nyaman"
932;9;22;"Tidak Nyaman"
933;9;23;"Tidak Nyaman"
934;9;24;"Tidak Nyaman"
935;9;25;"Tidak Nyaman"
936;9;26;"Tidak Nyaman"
937;9;27;"Tidak Nyaman"
938;9;28;"Tidak Nyaman"
939;9;29;"Tidak Nyaman"
940;9;30;"Tidak Nyaman"
941;9;31;"Tidak Nyaman"
942;9;32;"Tidak Nyaman"
943;9;33;"Tidak Nyaman"
944;9;34;"Tidak Nyaman"
945;9;35;"Tidak Nyaman"
946;9;36;"Tidak Nyaman"
947;9;37;"Tidak Nyaman"
948;9;38;"Tidak Nyaman"
949;9;39;"Tidak Nyaman"
950;9;40;"Tidak Nyaman"
951;9;41;"Tidak Nyaman"
952;9;42;"Tidak Nyaman"
953;9;43;"Tidak Nyaman"
954;9;44;"Tidak Nyaman"
955;9;45;"Tidak Nyaman"
956;9;46;"Tidak Nyaman"
957;9;47;"Tidak Nyaman"
958;9;48;"Tidak Nyaman"
959;9;49;"Tidak Nyaman"
960;9;50;"Tidak Nyaman"
961;9;51;"Tidak Nyaman"
962;9;52;"Tidak Nyaman"
963;9;53;"Tidak Nyaman"
964;9;54;"Tidak Nyaman"
965;9;55;"Tidak Nyaman"
966;9;56;"Tidak Nyaman"
967;9;57;"Tidak Nyaman"
968;9;58;"Tidak Nyaman"
969;9;59;"Tidak Nyaman"
970;9;60;"Tidak Nyaman"
971;9;61;"Tidak Nyaman"
972;9;62;"Tidak Nyaman"
973;9;63;"Kurang Nyaman"
974;9;64;"Kurang Nyaman"
975;9;65;"Kurang Nyaman"
976;9;66;"Kurang Nyaman"
977;9;67;"Kurang Nyaman"
978;9;68;"Kurang Nyaman"
979;9;69;"Kurang Nyaman"
980;9;70;"Kurang Nyaman"
981;9;71;"Kurang Nyaman"
982;9;72;"Kurang Nyaman"
983;9;73;"Kurang Nyaman"
984;9;74;"Kurang Nyaman"
985;9;75;"Kurang Nyaman"
986;9;76;"Kurang Nyaman"
987;9;77;"Kurang Nyaman"
988;9;78;"Kurang Nyaman"
989;9;79;"Kurang Nyaman"
990;9;80;"Kurang Nyaman"
991;9;81;"Kurang Nyaman"
992;9;82;"Kurang Nyaman"
993;9;83;"Kurang Nyaman"
994;9;84;"Kurang Nyaman"
995;9;85;"Kurang Nyaman"
996;9;86;"Kurang Nyaman"
997;9;87;"Kurang Nyaman"
998;9;88;"Kurang Nyaman"
999;9;89;"Kurang Nyaman"
1000;9;90;"Kurang Nyaman"
1001;9;91;"Kurang Nyaman"
1002;9;92;"Kurang Nyaman"
1003;9;93;"Kurang Nyaman"
1004;9;94;"Kurang Nyaman"
1005;9;95;"Kurang Nyaman"
1006;9;96;"Kurang Nyaman"
1007;9;97;"Kurang Nyaman"
1008;9;98;"Kurang Nyaman"
1009;9;99;"Kurang Nyaman"
1010;9;100;"Kurang Nyaman"
1011;10;0;"Tidak Nyaman"
1012;10;1;"Tidak Nyaman"
1013;10;2;"Tidak Nyaman"
1014;10;3;"Tidak Nyaman"
1015;10;4;"Tidak Nyaman"
1016;10;5;"Tidak Nyaman"
1017;10;6;"Tidak Nyaman"
1018;10;7;"Tidak Nyaman"
1019;10;8;"Tidak Nyaman"
1020;10;9;"Tidak Nyaman"
1021;10;10;"Tidak Nyaman"
1022;10;11;"Tidak Nyaman"
1023;10;12;"Tidak Nyaman"
1024;10;13;"Tidak Nyaman"
1025;10;14;"Tidak Nyaman"
1026;10;15;"Tidak Nyaman"
1027;10;16;"Tidak Nyaman"
1028;10;17;"Tidak Nyaman"
1029;10;18;"Tidak Nyaman"
1030;10;19;"Tidak Nyaman"
1031;10;20;"Tidak Nyaman"
1032;10;21;"Tidak Nyaman"
1033;10;22;"Tidak Nyaman"
1034;10;23;"Tidak Nyaman"
1035;10;24;"Tidak Nyaman"
1036;10;25;"Tidak Nyaman"
1037;10;26;"Tidak Nyaman"
1038;10;27;"Tidak Nyaman"
1039;10;28;"Tidak Nyaman"
1040;10;29;"Tidak Nyaman"
1041;10;30;"Tidak Nyaman"
1042;10;31;"Tidak Nyaman"
1043;10;32;"Tidak Nyaman"
1044;10;33;"Tidak Nyaman"
1045;10;34;"Tidak Nyaman"
1046;10;35;"Tidak Nyaman"
1047;10;36;"Tidak Nyaman"
1048;10;37;"Tidak Nyaman"
1049;10;38;"Tidak Nyaman"
1050;10;39;"Tidak Nyaman"
1051;10;40;"Tidak Nyaman"
1052;10;41;"Tidak Nyaman"
1053;10;42;"Tidak Nyaman"
1054;10;43;"Tidak Nyaman"
1055;10;44;"Tidak Nyaman"
1056;10;45;"Tidak Nyaman"
1057;10;46;"Tidak Nyaman"
1058;10;47;"Tidak Nyaman"
1059;10;48;"Tidak Nyaman"
1060;10;49;"Tidak Nyaman"
1061;10;50;"Tidak Nyaman"
1062;10;51;"Tidak Nyaman"
1063;10;52;"Tidak Nyaman"
1064;10;53;"Tidak Nyaman"
1065;10;54;"Tidak Nyaman"
1066;10;55;"Tidak Nyaman"
1067;10;56;"Tidak Nyaman"
1068;10;57;"Tidak Nyaman"
1069;10;58;"Tidak Nyaman"
1070;10;59;"Tidak Nyaman"
1071;10;60;"Tidak Nyaman"
1072;10;61;"Tidak Nyaman"
1073;10;62;"Tidak Nyaman"
1074;10;63;"Kurang Nyaman"
1075;10;64;"Kurang Nyaman"
1076;10;65;"Kurang Nyaman"
1077;10;66;"Kurang Nyaman"
1078;10;67;"Kurang Nyaman"
1079;10;68;"Kurang Nyaman"
1080;10;69;"Kurang Nyaman"
1081;10;70;"Kurang Nyaman"
1082;10;71;"Kurang Nyaman"
1083;10;72;"Kurang Nyaman"
1084;10;73;"Kurang Nyaman"
1085;10;74;"Kurang Nyaman"
1086;10;75;"Kurang Nyaman"
1087;10;76;"Kurang Nyaman"
1088;10;77;"Kurang Nyaman"
1089;10;78;"Kurang Nyaman"
1090;10;79;"Kurang Nyaman"
1091;10;80;"Kurang Nyaman"
1092;10;81;"Kurang Nyaman"
1093;10;82;"Kurang Nyaman"
1094;10;83;"Kurang Nyaman"
1095;10;84;"Kurang Nyaman"
1096;10;85;"Kurang Nyaman"
1097;10;86;"Kurang Nyaman"
1098;10;87;"Kurang Nyaman"
1099;10;88;"Kurang Nyaman"
1100;10;89;"Kurang Nyaman"
1101;10;90;"Kurang Nyaman"
1102;10;91;"Kurang Nyaman"
1103;10;92;"Kurang Nyaman"
1104;10;93;"Kurang Nyaman"
1105;10;94;"Kurang Nyaman"
1106;10;95;"Kurang Nyaman"
1107;10;96;"Kurang Nyaman"
1108;10;97;"Kurang Nyaman"
1109;10;98;"Kurang Nyaman"
1110;10;99;"Kurang Nyaman"
1111;10;100;"Kurang Nyaman"
1112;11;0;"Kurang Nyaman"
1113;11;1;"Kurang Nyaman"
1114;11;2;"Kurang Nyaman"
1115;11;3;"Kurang Nyaman"
1116;11;4;"Kurang Nyaman"
1117;11;5;"Kurang Nyaman"
1118;11;6;"Kurang Nyaman"
1119;11;7;"Kurang Nyaman"
1120;11;8;"Kurang Nyaman"
1121;11;9;"Kurang Nyaman"
1122;11;10;"Kurang Nyaman"
1123;11;11;"Kurang Nyaman"
1124;11;12;"Kurang Nyaman"
1125;11;13;"Kurang Nyaman"
1126;11;14;"Kurang Nyaman"
1127;11;15;"Kurang Nyaman"
1128;11;16;"Kurang Nyaman"
1129;11;17;"Kurang Nyaman"
1130;11;18;"Kurang Nyaman"
1131;11;19;"Kurang Nyaman"
1132;11;20;"Kurang Nyaman"
1133;11;21;"Kurang Nyaman"
1134;11;22;"Kurang Nyaman"
1135;11;23;"Kurang Nyaman"
1136;11;24;"Kurang Nyaman"
1137;11;25;"Kurang Nyaman"
1138;11;26;"Kurang Nyaman"
1139;11;27;"Kurang Nyaman"
1140;11;28;"Kurang Nyaman"
1141;11;29;"Kurang Nyaman"
1142;11;30;"Kurang Nyaman"
1143;11;31;"Kurang Nyaman"
1144;11;32;"Kurang Nyaman"
1145;11;33;"Kurang Nyaman"
1146;11;34;"Kurang Nyaman"
1147;11;35;"Kurang Nyaman"
1148;11;36;"Kurang Nyaman"
1149;11;37;"Kurang Nyaman"
1150;11;38;"Kurang Nyaman"
1151;11;39;"Kurang Nyaman"
1152;11;40;"Kurang Nyaman"
1153;11;41;"Kurang Nyaman"
1154;11;42;"Kurang Nyaman"
1155;11;43;"Kurang Nyaman"
1156;11;44;"Kurang Nyaman"
1157;11;45;"Kurang Nyaman"
1158;11;46;"Kurang Nyaman"
1159;11;47;"Kurang Nyaman"
1160;11;48;"Kurang Nyaman"
1161;11;49;"Kurang Nyaman"
1162;11;50;"Kurang Nyaman"
1163;11;51;"Kurang Nyaman"
1164;11;52;"Kurang Nyaman"
1165;11;53;"Kurang Nyaman"
1166;11;54;"Kurang Nyaman"
1167;11;55;"Kurang Nyaman"
1168;11;56;"Kurang Nyaman"
1169;11;57;"Kurang Nyaman"
1170;11;58;"Kurang Nyaman"
1171;11;59;"Kurang Nyaman"
1172;11;60;"Kurang Nyaman"
1173;11;61;"Kurang Nyaman"
1174;11;62;"Kurang Nyaman"
1175;11;63;"Kurang Nyaman"
1176;11;64;"Kurang Nyaman"
1177;11;65;"Kurang Nyaman"
1178;11;66;"Kurang Nyaman"
1179;11;67;"Kurang Nyaman"
1180;11;68;"Kurang Nyaman"
1181;11;69;"Kurang Nyaman"
1182;11;70;"Kurang Nyaman"
1183;11;71;"Kurang Nyaman"
1184;11;72;"Kurang Nyaman"
1185;11;73;"Kurang Nyaman"
1186;11;74;"Kurang Nyaman"
1187;11;75;"Kurang Nyaman"
1188;11;76;"Kurang Nyaman"
1189;11;77;"Kurang Nyaman"
1190;11;78;"Kurang Nyaman"
1191;11;79;"Kurang Nyaman"
1192;11;80;"Kurang Nyaman"
1193;11;81;"Kurang Nyaman"
1194;11;82;"Kurang Nyaman"
1195;11;83;"Kurang Nyaman"
1196;11;84;"Kurang Nyaman"
1197;11;85;"Kurang Nyaman"
1198;11;86;"Kurang Nyaman"
1199;11;87;"Kurang Nyaman"
1200;11;88;"Kurang Nyaman"
1201;11;89;"Kurang Nyaman"
1202;11;90;"Kurang Nyaman"
1203;11;91;"Kurang Nyaman"
1204;11;92;"Kurang Nyaman"
1205;11;93;"Kurang Nyaman"
1206;11;94;"Kurang Nyaman"
1207;11;95;"Kurang Nyaman"
1208;11;96;"Kurang Nyaman"
1209;11;97;"Kurang Nyaman"
1210;11;98;"Kurang Nyaman"
1211;11;99;"Kurang Nyaman"
1212;11;100;"Kurang Nyaman"
1213;12;0;"Kurang Nyaman"
1214;12;1;"Kurang Nyaman"
1215;12;2;"Kurang Nyaman"
1216;12;3;"Kurang Nyaman"
1217;12;4;"Kurang Nyaman"
1218;12;5;"Kurang Nyaman"
1219;12;6;"Kurang Nyaman"
1220;12;7;"Kurang Nyaman"
1221;12;8;"Kurang Nyaman"
1222;12;9;"Kurang Nyaman"
1223;12;10;"Kurang Nyaman"
1224;12;11;"Kurang Nyaman"
1225;12;12;"Kurang Nyaman"
1226;12;13;"Kurang Nyaman"
1227;12;14;"Kurang Nyaman"
1228;12;15;"Kurang Nyaman"
1229;12;16;"Kurang Nyaman"
1230;12;17;"Kurang Nyaman"
1231;12;18;"Kurang Nyaman"
1232;12;19;"Kurang Nyaman"
1233;12;20;"Kurang Nyaman"
1234;12;21;"Kurang Nyaman"
1235;12;22;"Kurang Nyaman"
1236;12;23;"Kurang Nyaman"
1237;12;24;"Kurang Nyaman"
1238;12;25;"Kurang Nyaman"
1239;12;26;"Kurang Nyaman"
1240;12;27;"Kurang Nyaman"
1241;12;28;"Kurang Nyaman"
1242;12;29;"Kurang Nyaman"
1243;12;30;"Kurang Nyaman"
1244;12;31;"Kurang Nyaman"
1245;12;32;"Kurang Nyaman"
1246;12;33;"Kurang Nyaman"
1247;12;34;"Kurang Nyaman"
1248;12;35;"Kurang Nyaman"
1249;12;36;"Kurang Nyaman"
1250;12;37;"Kurang Nyaman"
1251;12;38;"Kurang Nyaman"
1252;12;39;"Kurang Nyaman"
1253;12;40;"Kurang Nyaman"
1254;12;41;"Kurang Nyaman"
1255;12;42;"Kurang Nyaman"
1256;12;43;"Kurang Nyaman"
1257;12;44;"Kurang Nyaman"
1258;12;45;"Kurang Nyaman"
1259;12;46;"Kurang Nyaman"
1260;12;47;"Kurang Nyaman"
1261;12;48;"Kurang Nyaman"
1262;12;49;"Kurang Nyaman"
1263;12;50;"Kurang Nyaman"
1264;12;51;"Kurang Nyaman"
1265;12;52;"Kurang Nyaman"
1266;12;53;"Kurang Nyaman"
1267;12;54;"Kurang Nyaman"
1268;12;55;"Kurang Nyaman"
1269;12;56;"Kurang Nyaman"
1270;12;57;"Kurang Nyaman"
1271;12;58;"Kurang Nyaman"
1272;12;59;"Kurang Nyaman"
1273;12;60;"Kurang Nyaman"
1274;12;61;"Kurang Nyaman"
1275;12;62;"Kurang Nyaman"
1276;12;63;"Kurang Nyaman"
1277;12;64;"Kurang Nyaman"
1278;12;65;"Kurang Nyaman"
1279;12;66;"Kurang Nyaman"
1280;12;67;"Kurang Nyaman"
1281;12;68;"Kurang Nyaman"
1282;12;69;"Kurang Nyaman"
1283;12;70;"Kurang Nyaman"
1284;12;71;"Kurang Nyaman"
1285;12;72;"Kurang Nyaman"
1286;12;73;"Kurang Nyaman"
1287;12;74;"Kurang Nyaman"
1288;12;75;"Kurang Nyaman"
1289;12;76;"Kurang Nyaman"
1290;12;77;"Kurang Nyaman"
1291;12;78;"Kurang Nyaman"
1292;12;79;"Kurang Nyaman"
1293;12;80;"Kurang Nyaman"
1294;12;81;"Kurang Nyaman"
1295;12;82;"Kurang Nyaman"
1296;12;83;"Kurang Nyaman"
1297;12;84;"Kurang Nyaman"
1298;12;85;"Kurang Nyaman"
1299;12;86;"Kurang Nyaman"
1300;12;87;"Kurang Nyaman"
1301;12;88;"Kurang Nyaman"
1302;12;89;"Kurang Nyaman"
1303;12;90;"Kurang Nyaman"
1304;12;91;"Kurang Nyaman"
1305;12;92;"Kurang Nyaman"
1306;12;93;"Kurang Nyaman"
1307;12;94;"Kurang Nyaman"
1308;12;95;"Kurang Nyaman"
1309;12;96;"Kurang Nyaman"
1310;12;97;"Kurang Nyaman"
1311;12;98;"Kurang Nyaman"
1312;12;99;"Kurang Nyaman"
1313;12;100;"Kurang Nyaman"
1314;13;0;"Kurang Nyaman"
1315;13;1;"Kurang Nyaman"
1316;13;2;"Kurang Nyaman"
1317;13;3;"Kurang Nyaman"
1318;13;4;"Kurang Nyaman"
1319;13;5;"Kurang Nyaman"
1320;13;6;"Kurang Nyaman"
1321;13;7;"Kurang Nyaman"
1322;13;8;"Kurang Nyaman"
1323;13;9;"Kurang Nyaman"
1324;13;10;"Kurang Nyaman"
1325;13;11;"Kurang Nyaman"
1326;13;12;"Kurang Nyaman"
1327;13;13;"Kurang Nyaman"
1328;13;14;"Kurang Nyaman"
1329;13;15;"Kurang Nyaman"
1330;13;16;"Kurang Nyaman"
1331;13;17;"Kurang Nyaman"
1332;13;18;"Kurang Nyaman"
1333;13;19;"Kurang Nyaman"
1334;13;20;"Kurang Nyaman"
1335;13;21;"Kurang Nyaman"
1336;13;22;"Kurang Nyaman"
1337;13;23;"Kurang Nyaman"
1338;13;24;"Kurang Nyaman"
1339;13;25;"Kurang Nyaman"
1340;13;26;"Kurang Nyaman"
1341;13;27;"Kurang Nyaman"
1342;13;28;"Kurang Nyaman"
1343;13;29;"Kurang Nyaman"
1344;13;30;"Kurang Nyaman"
1345;13;31;"Kurang Nyaman"
1346;13;32;"Kurang Nyaman"
1347;13;33;"Kurang Nyaman"
1348;13;34;"Kurang Nyaman"
1349;13;35;"Kurang Nyaman"
1350;13;36;"Kurang Nyaman"
1351;13;37;"Kurang Nyaman"
1352;13;38;"Kurang Nyaman"
1353;13;39;"Kurang Nyaman"
1354;13;40;"Kurang Nyaman"
1355;13;41;"Kurang Nyaman"
1356;13;42;"Kurang Nyaman"
1357;13;43;"Kurang Nyaman"
1358;13;44;"Kurang Nyaman"
1359;13;45;"Kurang Nyaman"
1360;13;46;"Kurang Nyaman"
1361;13;47;"Kurang Nyaman"
1362;13;48;"Kurang Nyaman"
1363;13;49;"Kurang Nyaman"
1364;13;50;"Kurang Nyaman"
1365;13;51;"Kurang Nyaman"
1366;13;52;"Kurang Nyaman"
1367;13;53;"Kurang Nyaman"
1368;13;54;"Kurang Nyaman"
1369;13;55;"Kurang Nyaman"
1370;13;56;"Kurang Nyaman"
1371;13;57;"Kurang Nyaman"
1372;13;58;"Kurang Nyaman"
1373;13;59;"Kurang Nyaman"
1374;13;60;"Kurang Nyaman"
1375;13;61;"Kurang Nyaman"
1376;13;62;"Kurang Nyaman"
1377;13;63;"Kurang Nyaman"
1378;13;64;"Kurang Nyaman"
1379;13;65;"Kurang Nyaman"
1380;13;66;"Kurang Nyaman"
1381;13;67;"Kurang Nyaman"
1382;13;68;"Kurang Nyaman"
1383;13;69;"Kurang Nyaman"
1384;13;70;"Kurang Nyaman"
1385;13;71;"Kurang Nyaman"
1386;13;72;"Kurang Nyaman"
1387;13;73;"Kurang Nyaman"
1388;13;74;"Kurang Nyaman"
1389;13;75;"Kurang Nyaman"
1390;13;76;"Kurang Nyaman"
1391;13;77;"Kurang Nyaman"
1392;13;78;"Kurang Nyaman"
1393;13;79;"Kurang Nyaman"
1394;13;80;"Kurang Nyaman"
1395;13;81;"Kurang Nyaman"
1396;13;82;"Kurang Nyaman"
1397;13;83;"Kurang Nyaman"
1398;13;84;"Kurang Nyaman"
1399;13;85;"Kurang Nyaman"
1400;13;86;"Kurang Nyaman"
1401;13;87;"Kurang Nyaman"
1402;13;88;"Kurang Nyaman"
1403;13;89;"Kurang Nyaman"
1404;13;90;"Kurang Nyaman"
1405;13;91;"Kurang Nyaman"
1406;13;92;"Kurang Nyaman"
1407;13;93;"Kurang Nyaman"
1408;13;94;"Kurang Nyaman"
1409;13;95;"Kurang Nyaman"
1410;13;96;"Kurang Nyaman"
1411;13;97;"Kurang Nyaman"
1412;13;98;"Kurang Nyaman"
1413;13;99;"Kurang Nyaman"
1414;13;100;"Kurang Nyaman"
1415;14;0;"Kurang Nyaman"
1416;14;1;"Kurang Nyaman"
1417;14;2;"Kurang Nyaman"
1418;14;3;"Kurang Nyaman"
1419;14;4;"Kurang Nyaman"
1420;14;5;"Kurang Nyaman"
1421;14;6;"Kurang Nyaman"
1422;14;7;"Kurang Nyaman"
1423;14;8;"Kurang Nyaman"
1424;14;9;"Kurang Nyaman"
1425;14;10;"Kurang Nyaman"
1426;14;11;"Kurang Nyaman"
1427;14;12;"Kurang Nyaman"
1428;14;13;"Kurang Nyaman"
1429;14;14;"Kurang Nyaman"
1430;14;15;"Kurang Nyaman"
1431;14;16;"Kurang Nyaman"
1432;14;17;"Kurang Nyaman"
1433;14;18;"Kurang Nyaman"
1434;14;19;"Kurang Nyaman"
1435;14;20;"Kurang Nyaman"
1436;14;21;"Kurang Nyaman"
1437;14;22;"Kurang Nyaman"
1438;14;23;"Kurang Nyaman"
1439;14;24;"Kurang Nyaman"
1440;14;25;"Kurang Nyaman"
1441;14;26;"Kurang Nyaman"
1442;14;27;"Kurang Nyaman"
1443;14;28;"Kurang Nyaman"
1444;14;29;"Kurang Nyaman"
1445;14;30;"Kurang Nyaman"
1446;14;31;"Kurang Nyaman"
1447;14;32;"Kurang Nyaman"
1448;14;33;"Kurang Nyaman"
1449;14;34;"Kurang Nyaman"
1450;14;35;"Kurang Nyaman"
1451;14;36;"Kurang Nyaman"
1452;14;37;"Kurang Nyaman"
1453;14;38;"Kurang Nyaman"
1454;14;39;"Kurang Nyaman"
1455;14;40;"Kurang Nyaman"
1456;14;41;"Kurang Nyaman"
1457;14;42;"Kurang Nyaman"
1458;14;43;"Kurang Nyaman"
1459;14;44;"Kurang Nyaman"
1460;14;45;"Kurang Nyaman"
1461;14;46;"Kurang Nyaman"
1462;14;47;"Kurang Nyaman"
1463;14;48;"Kurang Nyaman"
1464;14;49;"Kurang Nyaman"
1465;14;50;"Kurang Nyaman"
1466;14;51;"Kurang Nyaman"
1467;14;52;"Kurang Nyaman"
1468;14;53;"Kurang Nyaman"
1469;14;54;"Kurang Nyaman"
1470;14;55;"Kurang Nyaman"
1471;14;56;"Kurang Nyaman"
1472;14;57;"Kurang Nyaman"
1473;14;58;"Kurang Nyaman"
1474;14;59;"Kurang Nyaman"
1475;14;60;"Kurang Nyaman"
1476;14;61;"Kurang Nyaman"
1477;14;62;"Kurang Nyaman"
1478;14;63;"Kurang Nyaman"
1479;14;64;"Kurang Nyaman"
1480;14;65;"Kurang Nyaman"
1481;14;66;"Kurang Nyaman"
1482;14;67;"Kurang Nyaman"
1483;14;68;"Kurang Nyaman"
1484;14;69;"Kurang Nyaman"
1485;14;70;"Kurang Nyaman"
1486;14;71;"Kurang Nyaman"
1487;14;72;"Kurang Nyaman"
1488;14;73;"Kurang Nyaman"
1489;14;74;"Kurang Nyaman"
1490;14;75;"Kurang Nyaman"
1491;14;76;"Kurang Nyaman"
1492;14;77;"Kurang Nyaman"
1493;14;78;"Kurang Nyaman"
1494;14;79;"Kurang Nyaman"
1495;14;80;"Kurang Nyaman"
1496;14;81;"Kurang Nyaman"
1497;14;82;"Kurang Nyaman"
1498;14;83;"Kurang Nyaman"
1499;14;84;"Kurang Nyaman"
1500;14;85;"Kurang Nyaman"
1501;14;86;"Kurang Nyaman"
1502;14;87;"Kurang Nyaman"
1503;14;88;"Kurang Nyaman"
1504;14;89;"Kurang Nyaman"
1505;14;90;"Kurang Nyaman"
1506;14;91;"Kurang Nyaman"
1507;14;92;"Kurang Nyaman"
1508;14;93;"Kurang Nyaman"
1509;14;94;"Kurang Nyaman"
1510;14;95;"Kurang Nyaman"
1511;14;96;"Kurang Nyaman"
1512;14;97;"Kurang Nyaman"
1513;14;98;"Kurang Nyaman"
1514;14;99;"Kurang Nyaman"
1515;14;100;"Kurang Nyaman"
1516;15;0;"Nyaman"
1517;15;1;"Nyaman"
1518;15;2;"Nyaman"
1519;15;3;"Nyaman"
1520;15;4;"Nyaman"
1521;15;5;"Nyaman"
1522;15;6;"Nyaman"
1523;15;7;"Nyaman"
1524;15;8;"Nyaman"
